City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,los llanos de aridane,28.6585,-17.9182,289.01,87,0,2.57,ES,1670297199
295,okha,53.5739,142.9478,259.63,87,100,5.75,RU,1670297298
296,ahipara,-35.1667,173.1667,290.85,88,100,3.27,NZ,1670297298
297,beyneu,45.3167,55.2,266.49,79,100,3.07,KZ,1670297299
298,huiloapan,18.75,-97.3167,283.71,93,38,1.43,MX,1670297299
299,minab,27.1467,57.0801,295.26,55,100,1.76,IR,1670297299
300,moss point,30.4116,-88.5345,294.12,100,100,0.0,US,1670297300
301,yongan,39.6957,113.6871,268.8,35,2,3.63,CN,1670297300
302,police,53.5521,14.5718,275.94,85,100,1.34,PL,1670297300
303,arraial do cabo,-22.9661,-42.0278,296.27,90,100,9.95,BR,1670297301
304,sidmouth,50.6909,-3.2397,280.38,89,100,6.49,GB,1670297301
305,kamariotissa,40.4833,25.4667,285.09,78,86,5.3,GR,1670297302
306,tilichiki,60.4667,166.1,258.21,89,77,4.29,RU,1670297302
307,sao raimundo nonato,-9.0153,-42.6994,295.65,78,99,1.56,BR,1670297222
308,northam,51.0333,-4.2167,279.48,82,100,6.76,GB,1670297302
309,ryotsu,38.0833,138.4333,278.32,94,100,2.17,JP,1670297303
310,isla vista,34.4133,-119.861,287.05,74,20,2.06,US,1670297303
311,verkhnyaya inta,65.9811,60.3094,255.72,97,45,2.94,RU,1670297304
312,kavaratti,10.5669,72.642,301.08,67,75,2.2,IN,1670297304
313,mount gambier,-37.8333,140.7667,292.92,41,100,3.17,AU,1670297304
314,nalut,30.3333,10.85,288.45,27,9,2.57,LY,1670297305
315,port blair,11.6667,92.75,300.17,83,75,4.63,IN,1670297241
316,ubinskoye,55.3068,79.6802,249.81,99,57,1.72,RU,1670297305
317,shache,38.4167,77.2406,270.77,36,1,0.81,CN,1670297306
318,dubai,25.2582,55.3047,296.11,83,35,1.54,AE,1670297086
319,dalmatovo,56.26,62.9362,248.9,100,49,1.86,RU,1670297306
320,umea,63.8284,20.2597,266.11,93,0,1.54,SE,1670297307
321,kutum,14.2,24.6667,286.77,32,0,5.56,SD,1670297029
322,launceston,-41.45,147.1667,291.57,43,75,7.72,AU,1670297307
323,geraldton,-28.7667,114.6,298.38,50,0,9.77,AU,1670297308
324,male,4.1748,73.5089,302.12,74,75,2.57,MV,1670297308
325,graaff-reinet,-32.2522,24.5308,285.73,75,100,0.73,ZA,1670297308
326,dawei,14.0833,98.2,302.15,60,73,5.52,MM,1670297309
327,kununurra,-15.7667,128.7333,310.14,41,21,3.09,AU,1670297309
328,tiarei,-17.5333,-149.3333,303.16,78,13,6.82,PF,1670297310
329,bambanglipuro,-7.95,110.2833,302.25,70,100,1.35,ID,1670297310
330,boundiali,9.5217,-6.4869,296.31,49,52,0.61,CI,1670297310
331,dryden,49.7833,-92.7503,250.31,77,40,2.06,CA,1670297311
332,coquimbo,-29.9533,-71.3436,287.0,100,0,1.03,CL,1670297311
333,samarai,-10.6167,150.6667,302.02,67,88,3.85,PG,1670297311
334,juba,4.8517,31.5825,297.35,60,82,1.3,SS,1670297129
335,deniliquin,-35.5333,144.9667,297.86,31,0,3.95,AU,1670297312
336,puerto leguizamo,-0.1934,-74.7819,298.18,75,98,0.54,CO,1670297312
337,hobyo,5.3505,48.5268,298.89,84,64,8.66,SO,1670297313
338,marzuq,14.4,46.4667,286.79,65,28,1.77,YE,1670297313
339,korisos,40.5,21.3833,279.96,95,82,1.2,GR,1670297313
340,bintulu,3.1667,113.0333,304.38,74,40,1.54,MY,1670297314
341,ostersund,63.1792,14.6357,273.4,100,30,9.26,SE,1670297314
342,bairiki,1.3292,172.9752,303.15,74,40,3.6,KI,1670297314
343,ayan,56.45,138.1667,260.34,62,100,4.23,RU,1670297315
344,srikakulam,18.3,83.9,296.07,62,22,2.68,IN,1670297315
345,ust-kulom,61.6864,53.6902,256.88,94,72,1.98,RU,1670297315
346,mizdah,31.4451,12.9801,288.12,36,72,2.01,LY,1670297316
347,phan thiet,10.9333,108.1,301.81,67,22,1.67,VN,1670297316
348,ladyzhyn,48.685,29.2368,268.83,87,52,4.27,UA,1670297316
349,todos santos,23.45,-110.2167,297.4,87,98,2.64,MX,1670297317
350,morondava,-20.2833,44.2833,297.45,83,96,3.06,MG,1670297317
351,husavik,66.0449,-17.3389,273.12,83,100,3.76,IS,1670297317
352,podkletnoye,51.5899,39.4623,259.44,72,53,2.25,RU,1670297318
353,araouane,18.9048,-3.5265,298.77,16,96,3.09,ML,1670297318
354,port-gentil,-0.7193,8.7815,300.31,77,100,3.45,GA,1670297318
355,bilma,18.6853,12.9164,293.79,22,66,3.01,NE,1670297319
356,concepcion del oro,24.6333,-101.4167,288.97,41,22,0.5,MX,1670297319
357,cubarral,3.7935,-73.8406,294.29,93,79,1.91,CO,1670297320
358,muros,42.7762,-9.0603,283.2,93,86,1.52,ES,1670297320
359,bambous virieux,-20.3428,57.7575,298.83,78,75,5.14,MU,1670297320
360,sinnamary,5.3833,-52.95,298.03,90,86,4.03,GF,1670297321
361,la asuncion,11.0333,-63.8628,296.81,81,73,2.24,VE,1670297154
362,mehamn,71.0357,27.8492,275.12,93,75,4.12,NO,1670297321
363,cayenne,4.9333,-52.3333,297.17,100,100,0.51,GF,1670297167
364,itacoatiara,-3.1431,-58.4442,296.14,89,86,1.04,BR,1670297322
365,okmulgee,35.6234,-95.9605,285.42,93,1,1.95,US,1670297322
366,milkovo,54.7167,158.6167,265.59,74,48,6.02,RU,1670297322
367,poum,-20.2333,164.0167,300.57,80,100,6.08,NC,1670297323
368,camacha,33.0833,-16.3333,288.83,77,20,1.03,PT,1670297323
369,port lincoln,-34.7333,135.8667,292.06,58,96,4.26,AU,1670297323
370,peterborough,52.5736,-0.2478,278.57,87,100,4.12,GB,1670297324
371,aleksandrov gay,50.147,48.5704,262.03,83,9,3.17,RU,1670297324
372,aykhal,66.0,111.5,245.12,100,100,3.52,RU,1670297324
373,viedma,-40.8135,-62.9967,297.54,45,84,4.53,AR,1670297325
374,changping,40.2186,116.2197,274.95,17,0,2.87,CN,1670297325
375,ponta delgada,37.7333,-25.6667,290.55,67,20,7.2,PT,1670297314
376,saldanha,-33.0117,17.9442,285.18,83,16,4.28,ZA,1670297326
377,gao,16.6362,1.637,297.46,18,95,5.2,ML,1670297326
378,khani,41.9563,42.9566,274.91,82,100,1.58,GE,1670297326
379,zemio,5.0314,25.1361,293.16,90,55,0.92,CF,1670297327
380,cheremkhovo,53.1561,103.0675,263.07,67,100,6.64,RU,1670297327
381,namatanai,-3.6667,152.4333,302.12,70,84,4.17,PG,1670297327
382,la ronge,55.1001,-105.2842,244.29,76,20,1.54,CA,1670297328
383,guozhen,34.3659,107.359,279.92,40,33,0.76,CN,1670297328
384,chuy,-33.6971,-53.4616,290.41,94,0,2.5,UY,1670297329
385,xai-xai,-25.0519,33.6442,297.19,93,94,3.13,MZ,1670297329
386,biak,-0.9131,122.8766,301.89,59,99,2.7,ID,1670297329
387,abu samrah,35.3029,37.1841,283.74,77,9,1.54,SY,1670297083
388,chota,-6.55,-78.65,283.05,74,8,2.13,PE,1670297330
389,yarada,17.65,83.2667,296.33,83,72,2.57,IN,1670297330
390,marshall,34.3834,-86.3333,288.11,95,100,4.12,US,1670297294
391,flinders,-34.5833,150.8552,293.29,63,56,4.82,AU,1670297331
392,astoria,46.1879,-123.8313,280.29,90,100,2.57,US,1670297331
393,kudat,6.8837,116.8477,297.11,94,40,0.0,MY,1670297331
394,oleksandrivka,48.9634,32.2349,267.05,58,8,4.11,UA,1670297332
395,buala,-8.145,159.5921,302.01,74,90,2.24,SB,1670297332
396,pangnirtung,66.1451,-65.7125,265.65,96,100,1.28,CA,1670297332
397,salcininkai,54.3,25.3833,267.2,94,100,5.31,LT,1670297333
398,pangkalanbuun,-2.6833,111.6167,302.99,71,100,0.46,ID,1670297333
399,kangaatsiaq,68.3065,-53.4641,267.76,85,81,3.79,GL,1670297334
400,ottappalam,10.7667,76.3833,301.51,74,100,2.6,IN,1670297334
401,haines junction,60.7522,-137.5108,250.12,84,70,0.0,CA,1670297070
402,yatou,37.15,122.3833,278.36,40,0,6.36,CN,1670297335
403,ossora,59.2353,163.0719,258.64,87,9,5.54,RU,1670297335
404,marawi,7.9986,124.2928,300.54,60,97,1.47,PH,1670297335
405,sioux lookout,50.1001,-91.917,246.19,83,20,1.03,CA,1670297336
406,praia,14.9215,-23.5087,293.45,77,75,3.09,CV,1670297252
407,mikun,62.3547,50.0771,259.04,94,80,2.34,RU,1670297336
408,suntar,62.1444,117.6319,252.64,93,100,3.62,RU,1670297336
409,kolobrzeg,54.1757,15.5834,276.01,90,100,3.09,PL,1670297337
410,fort nelson,58.8053,-122.7002,245.34,82,20,1.54,CA,1670297337
411,sydney,-33.8679,151.2073,298.02,59,40,8.23,AU,1670297161
412,awjilah,29.1081,21.2869,289.53,36,54,3.38,LY,1670297338
413,antalaha,-14.9003,50.2788,296.21,79,77,2.54,MG,1670297338
414,treinta y tres,-33.2333,-54.3833,288.61,94,0,2.68,UY,1670297339
415,rayong,12.8333,101.4333,302.53,67,18,2.97,TH,1670297339
416,sampit,-2.5333,112.95,304.46,63,100,0.37,ID,1670297114
417,jalu,29.0331,21.5482,289.21,38,34,3.27,LY,1670297339
418,kadaya,50.9327,119.2911,261.37,85,100,2.39,RU,1670297340
419,imbituba,-28.24,-48.6703,297.51,97,61,3.34,BR,1670297340
420,bluefield,37.2698,-81.2223,278.74,82,100,5.14,US,1670297341
421,ornskoldsvik,63.2909,18.7153,272.68,93,7,6.17,SE,1670297130
422,sfantu gheorghe,45.8667,25.7833,272.55,89,96,1.25,RO,1670297341
423,leh,34.1667,77.5833,265.92,46,100,1.16,IN,1670297341
424,labuhan,-6.8844,112.2051,302.9,66,99,0.97,ID,1670297342
425,syracuse,37.0881,15.2792,283.92,51,98,1.93,IT,1670297224
426,tomatlan,19.9333,-105.25,295.18,92,7,0.55,MX,1670297342
427,guerrero negro,27.9769,-114.0611,290.15,90,17,7.39,MX,1670297343
428,tuatapere,-46.1333,167.6833,286.23,53,42,3.29,NZ,1670297343
429,apatity,67.5641,33.4031,269.0,96,100,1.91,RU,1670297343
430,saint-georges,12.0564,-61.7485,296.97,88,20,0.0,GD,1670297344
431,waingapu,-9.6567,120.2641,303.59,59,100,2.88,ID,1670297344
432,chabahar,25.2919,60.643,296.57,67,38,1.87,IR,1670297345
433,izhma,65.0083,53.9113,258.97,89,78,3.83,RU,1670297345
434,tupa,-21.9347,-50.5136,295.24,88,100,2.07,BR,1670297345
435,alofi,-19.0595,-169.9187,303.09,62,75,4.12,NU,1670297346
436,eureka,40.8021,-124.1637,281.3,94,16,1.54,US,1670297096
437,tacoronte,28.4769,-16.4102,290.82,87,100,2.06,ES,1670297252
438,tecalitlan,19.4667,-103.3,290.67,94,0,0.55,MX,1670297347
439,qarqin,37.4185,66.0436,274.1,58,99,2.08,AF,1670297347
440,constitucion,-35.3333,-72.4167,286.6,75,0,3.78,CL,1670297347
441,srednekolymsk,67.45,153.6833,239.45,99,100,1.66,RU,1670297348
442,portland,45.5234,-122.6762,277.49,86,100,3.09,US,1670297253
443,lata,40.1629,-8.3327,284.3,92,100,0.57,PT,1670297348
444,huambo,-12.7761,15.7392,287.73,94,99,1.16,AO,1670297349
445,novovarshavka,54.1721,74.6946,251.51,96,96,0.89,RU,1670297349
446,owo,7.1962,5.5868,293.76,87,36,1.04,NG,1670297350
447,karasburg,-28.0167,18.75,284.97,55,23,2.34,NA,1670297350
448,beringovskiy,63.05,179.3167,269.86,80,53,10.04,RU,1670297350
449,kahului,20.8947,-156.47,300.16,71,40,0.89,US,1670297351
450,progreso,21.2833,-89.6667,298.21,74,98,6.43,MX,1670297351
451,anadyr,64.75,177.4833,271.43,86,40,9.0,RU,1670297351
452,goderich,43.7501,-81.7165,277.54,60,100,2.57,CA,1670297352
453,ahuimanu,21.4447,-157.8378,299.99,81,40,3.6,US,1670297352
454,paredon,16.0333,-93.8667,299.12,71,0,2.66,MX,1670297353
455,guadalupe y calvo,26.1,-106.9667,283.43,75,100,1.35,MX,1670297353
456,sawakin,19.1059,37.3321,298.25,77,35,3.62,SD,1670297354
457,ciudad bolivar,8.1222,-63.5497,298.76,75,100,4.69,VE,1670297354
458,halifax,44.6453,-63.5724,275.08,77,42,1.34,CA,1670297354
459,naze,28.3667,129.4833,290.66,63,84,7.92,JP,1670297355
460,kusu,33.2831,131.1514,280.94,61,44,3.79,JP,1670297355
461,mankono,8.0586,-6.1897,297.09,69,62,0.65,CI,1670297356
462,muli,2.9167,73.5667,300.1,75,99,3.69,MV,1670297356
463,pacific grove,36.6177,-121.9166,284.88,90,0,2.57,US,1670297356
464,kattivakkam,13.2167,80.3167,299.2,70,68,5.15,IN,1670297357
465,maningrida,-12.0667,134.2667,306.53,44,67,4.9,AU,1670297357
466,teknaf,20.8624,92.3058,297.41,66,20,3.1,BD,1670297358
467,samarkand,39.6542,66.9597,266.83,93,40,1.03,UZ,1670297358
468,saanen,46.4896,7.2596,271.68,81,4,2.45,CH,1670297358
469,disna,55.568,28.1971,266.43,91,100,5.24,BY,1670297359
470,taseyevo,57.2169,94.8978,258.52,89,100,4.76,RU,1670297359
471,shingu,33.7333,135.9833,286.27,43,0,2.1,JP,1670297360
472,metro,-5.1131,105.3067,303.11,61,87,0.71,ID,1670297360
473,saint-francois,46.4154,3.9054,270.84,93,100,0.51,FR,1670297072
474,skibbereen,51.55,-9.2667,281.54,81,100,8.62,IE,1670297360
475,tromso,69.6496,18.957,274.16,80,75,7.72,NO,1670297361
476,ilorin,8.5,4.55,296.86,22,90,2.02,NG,1670297361
477,tupik,54.4253,119.9327,256.33,81,99,1.53,RU,1670297362
478,hovd,48.0056,91.6419,257.92,75,20,1.47,MN,1670297362
479,atasu,48.6814,71.6433,247.19,97,60,2.03,KZ,1670297362
480,beloha,-25.1667,45.05,298.62,66,5,2.52,MG,1670297118
481,naryan-mar,67.6713,53.087,259.4,94,99,6.0,RU,1670297363
482,comodoro rivadavia,-45.8667,-67.5,290.07,34,0,13.38,AR,1670297072
483,zambrow,52.9855,22.2432,272.84,95,100,3.57,PL,1670297363
484,massakory,12.996,15.7293,296.38,19,2,7.17,TD,1670297364
485,cheyenne,41.14,-104.8203,275.23,60,100,9.77,US,1670297104
486,sinjar,36.3209,41.8754,283.39,71,14,0.69,IQ,1670297364
487,gamba,-2.65,10.0,298.02,87,100,3.43,GA,1670297365
488,bubaque,11.2833,-15.8333,299.47,72,7,3.5,GW,1670297365
489,iquique,-20.2208,-70.1431,292.17,68,95,0.72,CL,1670297365
490,porto velho,-8.7619,-63.9039,297.18,94,75,0.0,BR,1670297366
491,owando,-0.4819,15.8999,294.74,89,93,1.27,CG,1670297366
492,skibotn,69.3913,20.2679,273.69,96,100,6.88,NO,1670297366
493,henties bay,-22.116,14.2845,286.75,91,14,4.26,NA,1670297367
494,soyo,-6.1349,12.3689,299.08,86,100,3.37,AO,1670297367
495,papetoai,-17.4961,-149.8729,302.92,76,32,7.32,PF,1670297368
496,matai,-8.3,31.5167,287.1,94,79,1.45,TZ,1670297368
497,naranjal,-2.6667,-79.6167,296.34,84,76,1.69,EC,1670297368
498,zhigansk,66.7697,123.3711,238.62,100,95,2.79,RU,1670297369
499,behbahan,30.5959,50.2417,290.42,74,97,1.04,IR,1670297369
500,kaliua,-5.0606,31.7936,290.18,95,100,0.91,TZ,1670297244
501,nemuro,43.3236,145.575,273.34,49,0,3.07,JP,1670297370
502,reconquista,-29.15,-59.65,298.97,40,0,4.15,AR,1670297370
503,vrangel,42.7297,133.0839,269.97,49,1,8.24,RU,1670297370
504,mgandu,-5.95,34.1333,290.49,66,100,1.71,TZ,1670297371
505,fort wayne,41.1306,-85.1289,278.72,58,100,0.0,US,1670297371
506,umm lajj,25.0213,37.2685,295.62,73,0,2.29,SA,1670297371
507,alpena,45.0617,-83.4327,274.36,88,100,2.57,US,1670297210
508,egvekinot,66.3167,-179.1667,264.85,85,100,13.85,RU,1670297372
509,deputatskiy,69.3,139.9,238.54,97,99,0.72,RU,1670297372
510,wanaka,-44.7,169.15,286.26,78,100,1.58,NZ,1670297373
511,lar,26.2039,83.9717,290.64,41,1,3.22,IN,1670297373
512,piacabucu,-10.4056,-36.4344,297.04,88,63,3.45,BR,1670297373
513,tres arroyos,-38.3739,-60.2798,301.03,21,70,4.56,AR,1670297374
514,irpa irpa,-17.7167,-66.2667,292.15,47,78,4.9,BO,1670297374
515,galiakot,23.5167,74.0,293.27,51,0,4.59,IN,1670297374
516,parabel,58.6978,81.4825,256.42,96,100,3.12,RU,1670297375
517,kailua,21.4022,-157.7394,300.14,90,70,0.89,US,1670297375
518,college,64.8569,-147.8028,269.15,91,100,0.0,US,1670297376
519,ilinskiy,55.619,38.1182,263.34,86,100,3.13,RU,1670297376
520,arinos,-15.9169,-46.1056,293.33,96,100,0.84,BR,1670297376
521,komsomolskiy,40.4272,71.7189,272.55,74,75,2.06,UZ,1670297377
522,chipinge,-20.1883,32.6236,291.22,88,81,1.93,ZW,1670297377
523,najran,17.4924,44.1277,284.51,49,0,1.22,SA,1670297377
524,whitehorse,60.7161,-135.0538,258.58,85,100,1.03,CA,1670297202
525,cabedelo,-6.9811,-34.8339,298.52,79,5,5.63,BR,1670297378
526,aldan,58.6031,125.3894,254.77,93,100,3.09,RU,1670297379
527,kuala terengganu,5.3302,103.1408,303.12,79,40,1.54,MY,1670297379
528,estelle,29.8458,-90.1067,294.26,94,20,2.57,US,1670297379
529,harnosand,62.6323,17.9379,273.15,72,5,8.62,SE,1670297380
530,sao miguel do araguaia,-13.275,-50.1628,295.21,93,100,1.71,BR,1670297380
531,lunguletu,44.6167,25.65,278.53,91,100,2.68,RO,1670297380
532,ravar,31.2656,56.8055,277.93,67,7,0.84,IR,1670297381
533,clovis,36.8252,-119.7029,285.26,76,20,2.06,US,1670297381
534,noyabrsk,63.1994,75.4507,256.6,99,97,3.85,RU,1670297381
535,angoche,-16.2325,39.9086,297.86,88,8,3.69,MZ,1670297382
536,san jose,37.3394,-121.895,285.08,83,20,1.34,US,1670297321
537,hasaki,35.7333,140.8333,281.09,84,100,8.63,JP,1670297382
538,minas,-34.3759,-55.2377,289.52,76,0,4.44,UY,1670297383
539,sorland,67.667,12.6934,274.07,78,100,14.97,NO,1670297383
540,altamira,-3.2033,-52.2064,294.92,94,99,1.04,BR,1670297167
541,lompoc,34.6391,-120.4579,284.38,94,20,0.0,US,1670297370
542,kindu,-2.95,25.95,292.81,99,100,0.44,CD,1670297384
543,rabo de peixe,37.8,-25.5833,289.88,100,20,7.2,PT,1670297384
544,alice springs,-23.7,133.8833,312.9,7,3,6.17,AU,1670297183
545,aquidauana,-20.4711,-55.7872,297.89,82,95,1.19,BR,1670297385
546,zaragoza,41.6561,-0.8773,280.94,92,100,1.03,ES,1670297385
547,zurrieq,35.8311,14.4742,287.57,100,20,2.57,MT,1670297385
548,gushikawa,26.3544,127.8686,295.72,65,75,6.69,JP,1670297386
549,tessalit,20.1986,1.0114,296.94,17,97,3.98,ML,1670297386
550,port hedland,-20.3167,118.5667,312.18,30,45,7.72,AU,1670297386
551,rapid valley,44.0625,-103.1463,267.63,81,0,9.39,US,1670297387
552,guane,22.2025,-84.0875,293.83,83,4,2.57,CU,1670297387
553,vestmannaeyjar,63.4427,-20.2734,276.81,70,28,2.0,IS,1670297388
554,zhob,31.3411,69.4481,282.53,42,0,1.77,PK,1670297388
555,mafeteng,-29.823,27.2374,282.39,44,6,1.21,LS,1670297389
556,isangel,-19.55,169.2667,305.21,70,20,1.54,VU,1670297389
557,matadi,-5.8167,13.45,297.8,96,100,1.47,CD,1670297389
558,arica,-18.475,-70.3042,291.9,81,100,0.57,CL,1670297390
559,paulinia,-22.7611,-47.1542,294.67,92,100,1.94,BR,1670297390
560,kenai,60.5544,-151.2583,270.45,94,100,2.06,US,1670297391
561,oktyabrskoye,43.0645,44.7417,269.23,93,91,4.0,RU,1670297391
562,ostrovskoye,57.8057,42.2433,262.26,89,100,2.81,RU,1670297391
563,cuamba,-14.8031,36.5372,294.56,82,38,1.94,MZ,1670297392
564,grand forks,47.9417,-97.4337,254.0,77,100,2.57,US,1670297392
565,touros,-5.1989,-35.4608,298.73,74,0,5.56,BR,1670297392
566,slave lake,55.2834,-114.769,249.14,70,0,2.06,CA,1670297393
567,dunedin,-45.8742,170.5036,284.15,66,97,3.58,NZ,1670297393
568,bonthe,7.5264,-12.505,298.72,85,45,0.48,SL,1670297394
569,payo,-3.7508,103.6372,297.09,95,99,0.21,ID,1670297394
570,thinadhoo,0.5333,72.9333,300.55,74,77,4.05,MV,1670297394
571,emerald,-23.5333,148.1667,307.23,33,0,1.56,AU,1670297395
572,petit goave,18.4314,-72.8669,298.09,68,0,3.06,HT,1670297395
573,puerto baquerizo moreno,-0.9,-89.6,293.61,81,39,3.62,EC,1670297395
574,oeiras do para,-2.0031,-49.8544,296.78,93,100,1.08,BR,1670297396
575,huixquilucan,19.3603,-99.3514,288.07,59,0,0.38,MX,1670297396
576,sabha,27.0377,14.4283,291.23,22,0,5.07,LY,1670297396
577,lujan,-34.5703,-59.105,300.34,59,0,4.06,AR,1670297397
578,gazli,40.1333,63.45,265.13,56,6,1.4,UZ,1670297397
579,vostok,46.4856,135.8833,260.31,76,80,3.74,RU,1670297398
580,ajdabiya,30.7554,20.2263,289.3,42,69,4.04,LY,1670297398
581,mitchell,43.7094,-98.0298,266.54,86,0,1.54,US,1670297398
582,caravelas,-17.7125,-39.2481,294.87,92,90,2.05,BR,1670297399
583,mecca,21.4267,39.8261,296.07,77,0,1.32,SA,1670297150
584,mogocha,53.7333,119.7667,257.75,76,100,0.53,RU,1670297399
585,yilan,24.757,121.753,291.24,89,100,2.92,TW,1670297400
586,moron,-34.6534,-58.6198,302.09,54,0,3.82,AR,1670297400
